"components/6634e470bc4b10077328a0cd/_feedback/correct/","<p dir=""ltr"">Correto.</p>"
"components/6634e470bc4b10077328a0cd/_feedback/_incorrect/final/","<p dir=""ltr"">Incorreto.</p><p dir=""ltr"">Volte, reinicie o exercício e tente de novo.</p>"
"components/6634e470bc4b10077328a0cd/_feedback/_partlyCorrect/final/","<p dir=""ltr"">Incorreto.</p><p dir=""ltr"">Volte, reinicie o exercício e tente de novo.</p>"
"components/663602878c21290752560797/title/","Título do novo componente"
"components/663602b7b201970730e67bd3/title/","O uso responsável das tecnologias digitais"
"components/663602b7b201970730e67bd3/body/","<p>Assista ao vídeo, depois faça o exercício.</p>"
"components/663602b7b201970730e67bd3/_timestamp/label/","Marcas de tempo"
"components/663602b7b201970730e67bd3/_transcript/inlineTranscriptButton/","Ver transcrição"
"components/663602b7b201970730e67bd3/_transcript/inlineTranscriptCloseButton/","Fechar"
"components/663602b7b201970730e67bd3/_transcript/inlineTranscriptBody/","<p dir=""ltr""><strong>As tecnologias digitais agora fazem parte de todas as áreas de nossas vidas. De fato, somos incentivados constantemente a usá-las para realizar nossas tarefas diárias, tanto em casa quanto no trabalho. Elas economizam nosso tempo e esforço, e nos ajudam a cumprir metas ambiciosas. Porém, na medida em que nos aprofundamos no reino digital, é importante lembrar que há possíveis pontos negativos.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>A consequência mais perigosa da tecnologia estar tão onipresente em nossas vidas diárias é o vício digital. O vício não está limitado às substâncias, ele também pode ser comportamental. O vício digital pode se manifestar de várias formas, como videogames, o uso excessivo das redes sociais, ou o vício em compras online. Embora essas atividades possam ser normais em moderação, como podemos saber se alguém está viciado? Assim como outros vícios, o sintoma principal é a perda de controle. Uma pessoa que sofre de vício digital pode negligenciar partes importantes da vida, perder interesse em atividades sociais e de prazer, usar os dispositivos digitais por mais tempo que o aconselhado, ou com maior frequência. Essa pessoa também pode sofrer com efeitos de saúde física e mental, como ansiedade elevada, dor no pescoço, dificuldade para dormir, ou fadiga visual.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>A boa notícia é que, você pode fazer algumas coisas para evitar o vício digital. Limite seu tempo de tela, seja com todos os dispositivos ou com aplicativos específicos que você usa em excesso. O Android possui opções embutidas para definir limites de tempo diários ou semanais para cada aplicativo.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Ajuste suas notificações. As plataformas de rede social e outros aplicativos lhe enviam notificações para lhe informar não só sobre as mensagens que você recebe, mas também sobre a atividade recente dos outros usuários, ou só para lembrar você de usar o aplicativo. Ter o celular no bolso o tempo todo pode ser bem tentador. Se você quer usá-lo menos e não precisa ter essas informações o tempo todo, desative as notificações.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Priorize as atividades não-digitais desligando seu smartphone, tablet ou computador durante suas atividades sociais. Ponha seus dispositivos em outra sala à noite para evitar usá-los na cama.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Nunca na história da humanidade tivemos acesso a uma quantidade tão vasta de informações como temos hoje. Não importa a área que você quer explorar, você pode apostar que vai encontrar uma abundância de materiais sobre essa área na Internet e em uma variedade de formatos. Há várias plataformas de rede social que permitem que os usuários publiquem conteúdos na forma de um blog ou vídeos, além de serviços pelos quais você pode facilmente criar um site. Isso lhe dá a oportunidade de compartilhar seus pensamentos, paixões e experiências.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Infelizmente, junto com a grande facilidade de publicar conteúdo na Internet, veio a facilidade de compartilhar desinformação. Lembre-se a todo momento que nem toda informação que você encontra na Internet é verdade, e que o número de visualizações, curtidas ou compartilhamentos que um conteúdo tem não melhora sua credibilidade. Para evitar cair em desinformação ao usar a Internet, sempre certifique-se de que a informação veio de várias fontes confiáveis antes de acreditar nessa informação ou compartilhá-la. Tome cuidado com as manchetes sensacionalistas ou conteúdos criados para provocar emoções fortes. Verifique a credibilidade do site ou da fonte e leve em consideração a especialização e os preconceitos pessoais do autor.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Entender a conexão entre o poder computacional, a geração e o consumo de energia dos dispositivos eletrônicos é outra parte do uso responsável da tecnologia. O poder computacional se refere à capacidade de um dispositivo de processar e de realizar tarefas. Isso exige eletricidade. Na medida em que dispositivos eletrônicos se tornam cada vez mais poderosos, eles tendem a consumir mais energia para realizar suas operações. Esse maior consumo de energia contribui para a demanda por eletricidade, que por sua vez exige mais recursos de geração de energia. Portanto, se prestarmos atenção no consumo de energia de nossos dispositivos eletrônicos, podemos reduzir nosso impacto ambiental em geral e incentivar a sustentabilidade.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>No mundo digital, suas ações deixam rastros de informações, conhecidos como rastros digitais ou pegada digital. Tais rastros refletem suas atividades online, como seu histórico de navegação, suas publicações nas redes sociais e suas interações com os sites. Embora os rastros digitais possam ajudar a melhorar nossas experiências online, eles também podem ameaçar nossa privacidade. A quebra de privacidade ocorre quando pessoas não autorizadas ganham acesso ou abusam das informações publicadas online, levando a possíveis roubos de identidade, golpes, e outras atividades maliciosas. É importante tomar cuidado com nossa pegada digital e tomar medidas para proteger nossa privacidade online.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Você pode aprender mais sobre esse tema em nosso curso dedicado à segurança e à privacidade. Seguindo essas dicas, você pode controlar sua pegada digital de forma mais eficiente e proteger sua privacidade online.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Tome cuidado com as coisas que você compartilha. Pense duas vezes antes de publicar suas informações pessoais, suas fotos ou atualizações sobre sua vida nas redes sociais. Leve em consideração quem pode ver suas publicações e como elas podem ser interpretadas.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Ajuste suas configurações de privacidade. Ajuste as configurações de privacidade nas plataformas de rede social e nos outros serviços online para controlar quem pode ver suas informações. Analise e ajuste regularmente essas configurações na medida necessária.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Limite o acesso a terceiros. Tome cuidado antes de conceder permissões a aplicativos e sites de terceiros. Você deve conceder acesso apenas às informações que são necessárias para que o aplicativo ou site funcione normalmente.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Use senhas fortes. Crie senhas fortes e únicas para cada uma de suas contas. Volte ao Módulo 2 se você não se lembra de como criar uma boa senha.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Analise e exclua regularmente suas contas velhas. De vez em quando, analise as contas que você criou online e exclua todas as contas que você já não usa mais. Isso reduzirá a quantidade de informações pessoais que você tem disponível online.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Eduque-se sobre a privacidade online. Mantenha-se atualizado sobre as ameaças mais recentes à privacidade online e aprenda a se proteger delas. Fique em dia com as leis de privacidade que podem afetar você.</strong></p>"
"components/663602b7b201970730e67bd3/_transcript/transcriptLinkButton/","Baixar transcrição"
"components/663603148c21290752560798/title/","Questão 1"
"components/663603148c21290752560798/displayTitle/","Questão 1"
"components/663603148c21290752560798/placeholder/","Por favor, selecione uma opção"
"components/663603148c21290752560798/_items/0/text/","Em qual dessas áreas o vício digital NÃO se manifesta?"
"components/663603148c21290752560798/_items/0/_options/0/text/","Privacidade online"
"components/663603148c21290752560798/_items/0/_options/1/text/","Videogames"
"components/663603148c21290752560798/_items/0/_options/2/text/","Uso das redes sociais"
"components/663603148c21290752560798/_items/0/_options/3/text/","Compras online"
"components/663603148c21290752560798/_feedback/correct/","<p dir=""ltr"">Correto.</p>"
"components/663603148c21290752560798/_feedback/_incorrect/final/","<p dir=""ltr"">Incorreto.</p><p dir=""ltr"">Volte, reinicie o exercício e tente de novo.</p>"
"components/663603148c21290752560798/_feedback/_partlyCorrect/final/","<p dir=""ltr"">Incorreto.</p><p dir=""ltr"">Volte, reinicie o exercício e tente de novo.</p>"
"components/6636033ebc4b10077328a0d0/title/","Questões sobre o vídeo"
"components/663603f4bc4b10077328a0d1/title/","Questão 2"
"components/663603f4bc4b10077328a0d1/displayTitle/","Questão 2"
"components/663603f4bc4b10077328a0d1/placeholder/","Por favor, selecione uma opção"
"components/663603f4bc4b10077328a0d1/_items/0/text/","Qual seria uma função útil do Android?"
"components/663603f4bc4b10077328a0d1/_items/0/_options/0/text/","Limitar seu tempo de tela"
"components/663603f4bc4b10077328a0d1/_items/0/_options/1/text/","Priorizar as atividades digitais"
"components/663603f4bc4b10077328a0d1/_items/0/_options/2/text/","Desenvolver um vício digital"
"components/663603f4bc4b10077328a0d1/_items/0/_options/3/text/","Aumentar as notificações"
"components/663603f4bc4b10077328a0d1/_feedback/correct/","<p dir=""ltr"">Correto.</p>"
"components/663603f4bc4b10077328a0d1/_feedback/_incorrect/final/","<p dir=""ltr"">Incorreto.</p><p dir=""ltr"">Volte, reinicie o exercício e tente de novo.</p>"
